list_month,price_reduced_amount,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,garage,stories,beds,basement,basketball_court,beach,beautiful_backyard,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_boat_facilities,community_center,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,exposed_brick,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,jack_and_jill_bathroom,lake,large_kitchen,laundry_room,library,maintenance,marina,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_house,open_kitchen,outbuilding,park,pets_allowed,playground,private_backyard,private_bathroom,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,smart_homes,solar_system,spa_or_hot_tub,storm_shelter,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,wooded_land,agent,mls,has_primary_photo,median_age,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Mean,Median,Stdev,american_indian_and_alaska_native_category,asian_category,black_or_african-american_category,hispanic_or_latino_category,white_category,male_population_category,female_population_category,total_population_category,number_of_veterans_category,foreign-born_category,type_apartment,type_condo,type_condo_townhome_rowhome_coop,type_condos,type_duplex_triplex,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes,Region_Midwest,Region_Northeast,Region_South,Region_West,Division_East North Central,Division_East South Central,Division_Middle Atlantic,Division_Mountain,Division_New England,Division_Pacific,Division_South Atlantic,Division_West North Central,Division_West South Central
7,9000.0,40601,1978.0,0.0,165000.0,1.0,1.0,,1445.0,2.0,0.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,93.8,101.2,72.5,102.9,1,2,2,1,60424.5,52375.333333333336,43979.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
10,0.0,40601,1966.4465361445782,0.0,253000.0,2.0,0.0,7405.0,1475.0,2.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,True,32.890462700661004,2.4662134088762984,93.8,101.2,72.5,102.9,1,2,2,1,60424.5,52375.333333333336,43979.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
10,0.0,40601,2000.0,0.0,1000000.0,2.0,0.0,4994590.0,3402.0,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,True,32.890462700661004,2.4662134088762984,93.8,101.2,72.5,102.9,1,2,2,1,60424.5,52375.333333333336,43979.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
10,25000.0,40601,1987.0,0.0,665000.0,3.0,2.0,165964.0,3936.0,5.0,2.0,2.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,True,32.890462700661004,2.4662134088762984,93.8,101.2,72.5,102.9,1,2,2,1,60424.5,52375.333333333336,43979.0,2,2,2,2,2,2,2,2,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
12,0.0,2136,1955.0,0.0,630000.0,1.0,1.0,9927.0,1305.0,2.0,2.0,0.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,54998.5,45020.0,48925.5,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8,20000.0,2134,1986.0,0.0,760000.0,2.0,0.0,1620.0,1620.0,2.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,55446.66666666666,124598.0,48316.66666666666,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
12,0.0,2128,1920.0,0.0,1220000.0,2.0,1.0,3600.0,3012.0,3.0,0.0,3.0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,59071.8,46135.8,44196.6,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2118,2021.0,0.0,2125000.0,2.0,1.0,,1541.0,3.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,False,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,99241.5,81842.0,84318.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2135,2018.0,0.0,558000.0,1.0,0.0,,662.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,63251.0,47090.0,56273.66666666666,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2125,1895.0,0.0,740000.0,3.0,0.0,5177.0,2610.0,3.0,0.0,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,56183.833333333336,38259.833333333336,58294.333333333336,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,0.0,2199,2008.0,0.0,12500000.0,2.0,1.0,3392.0,3392.0,3.0,2.0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,77660.71875,62911.6125,65597.52083333333,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,10000.0,2134,1965.0,0.0,335000.0,1.0,0.0,470.0,470.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,55446.66666666666,124598.0,48316.66666666666,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2210,1920.0,0.0,1159000.0,1.0,0.0,1497.0,1497.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,77660.71875,62911.6125,65597.52083333333,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9,100000.0,2116,1904.0,0.0,1560000.0,2.0,0.0,,1450.0,2.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,117380.0,95452.33333333331,82901.66666666667,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2125,1920.0,0.0,637500.0,2.0,0.0,,1015.0,2.0,0.0,1.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,56183.833333333336,38259.833333333336,58294.333333333336,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9,74000.0,2129,1875.0,0.0,950000.0,1.0,1.0,,1528.0,2.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,110649.5,91786.0,78619.5,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,200000.0,2111,2003.0,0.0,1925000.0,2.0,1.0,2029.0,2029.0,3.0,1.0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,58797.0,18656.0,72229.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9,0.0,2118,1910.0,0.0,610000.0,1.0,0.0,640.0,643.0,1.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,99241.5,81842.0,84318.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,0.0,2136,1920.0,0.0,825000.0,3.0,0.0,6600.0,3000.0,3.0,1.0,6.0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,54998.5,45020.0,48925.5,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2119,1900.0,0.0,891000.0,3.0,0.0,4540.0,3601.0,3.0,0.0,6.0,7.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,42292.5,31117.0,43502.0,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,0.0,2130,1935.0,0.0,360000.0,1.0,0.0,6297.0,526.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,97116.5,106100.16666666669,65424.5,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,15000.0,2126,1920.0,0.0,400000.0,1.0,0.0,2404.0,1052.0,1.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,69484.0,138577.0,47226.0,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9,24000.0,2118,1910.0,0.0,910000.0,1.0,0.0,,880.0,1.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,99241.5,81842.0,84318.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,488001.0,2116,1988.0,0.0,3999999.0,2.0,1.0,2126.0,2126.0,3.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,117380.0,95452.33333333331,82901.66666666667,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,6000.0,2124,1900.0,0.0,40000.0,0.0,0.0,,,2.1284722222222223,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,75882.0,92569.4,57658.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,0.0,2130,1920.0,0.0,2350000.0,6.0,0.0,5990.0,5472.0,6.0,0.0,10.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,97116.5,106100.16666666669,65424.5,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2132,1945.0,0.0,621000.0,1.0,0.0,10454.0,999.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,102057.25,181417.75,70266.0,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8,91000.0,2210,2006.0,0.0,1100000.0,1.0,1.0,1132.0,1132.0,2.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,77660.71875,62911.6125,65597.52083333333,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
12,0.0,2113,1900.0,0.0,1437500.0,2.0,0.0,,1698.0,2.0,0.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,96815.66666666669,79838.33333333333,73382.0,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,0.0,2210,2020.0,0.0,1279000.0,1.0,0.0,,842.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,77660.71875,62911.6125,65597.52083333333,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,2135,1917.0,0.0,1000000.0,2.0,0.0,8600.0,2496.0,2.0,2.0,3.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,63251.0,47090.0,56273.66666666666,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
10,0.0,2136,1925.0,0.0,589000.0,1.0,1.0,3200.0,1810.0,2.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,54998.5,45020.0,48925.5,2,3,3,3,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9,10000.0,2128,1900.0,0.0,420000.0,1.0,0.0,,791.0,1.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,True,31.8,2.38,148.4,105.0,219.5,126.1,3,2,3,4,59071.8,46135.8,44196.6,2,3,3,3,3,3,3,3,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
