list_date,price_reduced_amount,location,matterport,state,city,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name,'baseball'],'basement','basement'],'basketball','basketball'],'basketball_court','beach','beach'],'beautiful_backyard','beautiful_backyard'],'big_bathroom','big_bathroom'],'big_lot','big_lot'],'big_yard','big_yard'],'boat_dock','cathedral_ceiling','central_air','central_heat','city_view','clubhouse','clubhouse'],'coffer_ceiling','coffer_ceiling'],'community_boat_facilities','community_center','community_center'],'community_clubhouse','community_elevator','community_golf','community_gym','community_horse_facilities','community_outdoor_space','community_park','community_security_features','community_spa_or_hot_tub','community_swimming_pool','community_tennis_court','corner_lot','corner_lot'],'courtyard_entry','cul_de_sac','den_or_office','detached_guest_house','dining_room','disability_features','dishwasher','dual_master_bedroom','efficient','efficient'],'elevator','elevator'],'energy_efficient','ensuite','ensuite'],'exposed_brick','exposed_brick'],'family_room','farm','farm'],'fenced_courtyard','fenced_yard','fenced_yard'],'fireplace','first_floor_master_bedroom','first_floor_master_bedroom'],'fixer_upper'],'floor_plan','floor_plan'],'forced_air','forced_air'],'front_porch','front_porch'],'fruit_trees','fruit_trees'],'furniture','furniture'],'game_room','garage_1_or_more','garage_1_or_more'],'garage_2_or_more','garage_2_or_more'],'garage_3_or_more','garage_3_or_more'],'gated_community','golf_course','golf_course'],'golf_course_lot_or_frontage','golf_course_view','gourmet_kitchen','gourmet_kitchen'],'granite_kitchen','granite_kitchen'],'greenbelt','greenbelt'],'greenhouse'],'groundscare','groundscare'],'guest_house','guest_parking','handicap_access','handicap_access'],'hardwood_floors','high_ceiling','high_ceiling'],'hill_or_mountain_view','hoa','hoa'],'horse_facilities','indoor_basketball_court','investment_opportunity','investment_opportunity'],'jack_and_jill_bathroom','jack_and_jill_bathroom'],'kitchen_island','lake','lake'],'lake_view','large_kitchen','large_kitchen'],'large_porch','large_porch'],'laundry_room','library','library'],'low_hoa','maintenance','maintenance'],'marina','marina'],'master_bathroom','master_bathroom'],'master_bedroom','master_bedroom'],'master_suite','master_suite'],'media_room','medicalcare','medicalcare'],'modern_kitchen','modern_kitchen'],'mountain_view','mountain_view'],'new_roof','new_roof'],'no_hoa','no_hoa'],'ocean_view','open_floor_plan','open_house','open_house'],'open_kitchen','outbuilding','outbuilding'],'outdoor_kitchen','park','park'],'pets_allowed','playground','playground'],'pond','pond'],'private_backyard','private_backyard'],'private_bathroom','private_bathroom'],'private_courtyard','private_courtyard'],'private_parking','private_parking'],'ranch','ranch'],'recreation_facilities','rental_property','rental_property'],'river_access','river_access'],'river_view','rv_or_boat_parking','rv_parking','rv_parking'],'screen_porch','security','security'],'senior_community','senior_community'],'shopping','shopping'],'single_story','single_story'],'smart_homes','smart_homes'],'soccer','solar_panels','solar_panels'],'solar_system','solar_system'],'spa_or_hot_tub','storm_shelter','storm_shelter'],'swimming_pool','tennis','tennis'],'tennis_court','theater_room','trails','trails'],'two_kitchen','two_master_suites','two_or_more_stories','two_or_more_stories'],'updated_kitchen','updated_kitchen'],'vaulted_ceiling','vaulted_ceiling'],'view','view'],'views','views'],'volleyball','washer_dryer','washer_dryer'],'water_view','water_view'],'waterfront','waterfront'],'well_water','well_water'],'white_kitchen','wine_cellar','wooded_land','wrap_around_porch',['basement',['basement'],['big_lot',['big_lot'],['carport',['central_air',['central_heat',['city_view',['community_boat_facilities',['community_clubhouse',['community_golf',['community_gym',['community_outdoor_space',['community_park',['community_security_features',['community_tennis_court',['corner_lot',['corner_lot'],['cul_de_sac',['den_or_office',['dining_room',['disability_features',['dishwasher',['energy_efficient',['family_room',['farm',['fenced_yard',['fireplace',['forced_air',['forced_air'],['front_porch',['garage_1_or_more',['garage_1_or_more'],['hardwood_floors',['hill_or_mountain_view',['horse_facilities',['investment_opportunity'],['lake_view',['laundry_room',['master_bedroom',['outbuilding',['pets_allowed',['pets_allowed'],['recreation_facilities',['rental_property',['rental_property'],['river_view',['single_story',['single_story'],['two_or_more_stories',['two_or_more_stories'],['view',['washer_dryer',['wooded_land',agent,mls,has_primary_photo,American_Indian_and_Alaska_Native,Asian,Black_or_African-American,Hispanic_or_Latino,White,State,Median Age,Male Population,Female Population,Total Population,Number of Veterans,Foreign-born,Average Household Size
10-18-2023,5000.0,"{'address': {'postal_code': '73159', 'state': 'Oklahoma', 'coordinate': {'lon': -97.556508, 'lat': 35.389028}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '7709 S Hillcrest Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7709%20S%20Hillcrest%20Dr%2C%20Oklahoma%20City%2C%20OK%2073159&size=640x480&source=outdoor&signature=flPNnD3ZgOYmcWr5GqNgG6e5jKc=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1965.0,0.0,210000.0,2.0,0.0,7200.0,2156.0,2.0,other,0.0,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
12-13-2023,,"{'address': {'postal_code': '73013', 'state': 'Oklahoma', 'coordinate': {'lon': -97.455055, 'lat': 35.603696}, 'city': 'Edmond', 'state_code': 'OK', 'line': '3401 Rogers Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3401%20Rogers%20Dr%2C%20Edmond%2C%20OK%2073013&size=640x480&source=outdoor&signature=XqRq72e8DMaG4rG-ODD8KryxRsc=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Edmond,1992.0,0.0,510000.0,3.0,1.0,40511.0,2985.0,4.0,other,0.0,2.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,8051.0,5349.0,4987.0,6187.0,78979.0,Oklahoma,32.5,45191.0,44899.0,90090.0,5006.0,5585.0,2.68
11-01-2023,,"{'address': {'postal_code': '73099', 'state': 'Oklahoma', 'coordinate': {'lon': -97.698815, 'lat': 35.570221}, 'city': 'Yukon', 'state_code': 'OK', 'line': '10117 NW 98th St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10117%20NW%2098th%20St%2C%20Yukon%2C%20OK%2073099&size=640x480&source=outdoor&signature=gLQrj88IoXmoxTKOA4XHcVnQNFY=', 'county': {'fips_code': '40017', 'name': 'Canadian'}}",False,OK,Yukon,2023.0,0.0,442015.0,3.0,1.0,21850.0,2555.0,4.0,other,0.0,3.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,,,,,,,,,,,
11-21-2023,,"{'address': {'postal_code': '73162', 'state': 'Oklahoma', 'coordinate': {'lon': -97.637408, 'lat': 35.575439}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '10408 White Oak Canyon Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10408%20White%20Oak%20Canyon%20Rd%2C%20Oklahoma%20City%2C%20OK%2073162&size=640x480&source=outdoor&signature=uEAIr1fqBwgizVlSN8bQOoxglJY=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1979.0,0.0,230000.0,2.0,0.0,8377.0,1645.0,2.0,other,0.0,2.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
10-19-2023,6000.0,"{'address': {'postal_code': '73117', 'state': 'Oklahoma', 'coordinate': {'lon': -97.424327, 'lat': 35.46952}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '404 Eagle Creek Way'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=404%20Eagle%20Creek%20Way%2C%20Oklahoma%20City%2C%20OK%2073117&size=640x480&source=outdoor&signature=4eCRku4GNGbZ6XXM1Wg_PqGjkUI=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,2005.0,0.0,165000.0,2.0,0.0,5001.0,952.0,2.0,other,0.0,1.0,1.0,2.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
12-05-2023,,"{'address': {'postal_code': '73064', 'state': 'Oklahoma', 'coordinate': {'lon': -97.72216, 'lat': 35.424135}, 'city': 'Mustang', 'state_code': 'OK', 'line': '11220 SW 41st Ter'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11220%20SW%2041st%20Ter%2C%20Mustang%2C%20OK%2073064&size=640x480&source=outdoor&signature=RrlpvzHDuq9S2Ac9FmYSIpT0rM4=', 'county': {'fips_code': '40017', 'name': 'Canadian'}}",False,OK,Mustang,2017.0,0.0,320000.0,2.0,0.0,8398.0,2008.0,2.0,other,0.0,3.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,,,,,,,,,,,
12-02-2023,,"{'address': {'postal_code': '73105', 'state': 'Oklahoma', 'coordinate': {'lon': -97.500264, 'lat': 35.487128}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '710 NE 17th St'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=710%20NE%2017th%20St%2C%20Oklahoma%20City%2C%20OK%2073105&size=640x480&source=outdoor&signature=Yxq1frCnShBAZXgLvqXkf-0_UcU=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1928.0,0.0,327500.0,1.0,1.0,8159.0,2018.0,2.0,other,0.0,2.0,2.0,4.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
11-30-2023,5000.0,"{'address': {'postal_code': '73170', 'state': 'Oklahoma', 'coordinate': {'lon': -97.522168, 'lat': 35.335219}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '13320 Turtle Creek Dr'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13320%20Turtle%20Creek%20Dr%2C%20Oklahoma%20City%2C%20OK%2073170&size=640x480&source=outdoor&signature=KBU9L0sSl62ti8K_xjqfIYbEEKk=', 'county': {'fips_code': '40027', 'name': 'Cleveland'}}",False,OK,Oklahoma City,1984.0,0.0,220000.0,2.0,0.0,6970.0,1318.0,2.0,other,0.0,2.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
09-25-2023,4000.0,"{'address': {'postal_code': '73013', 'state': 'Oklahoma', 'coordinate': {'lon': -97.391432, 'lat': 35.607825}, 'city': 'Edmond', 'state_code': 'OK', 'line': '7824 E Memorial Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7824%20E%20Memorial%20Rd%2C%20Edmond%2C%20OK%2073013&size=640x480&source=outdoor&signature=d8ULHWjP6G2JbnG137lwZIY_t_k=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Edmond,2013.0,0.0,810000.0,3.0,0.0,305264.0,3001.0,3.0,other,0.0,4.0,2.0,3.0,single_family,essentials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,8051.0,5349.0,4987.0,6187.0,78979.0,Oklahoma,32.5,45191.0,44899.0,90090.0,5006.0,5585.0,2.68
12-28-2023,,"{'address': {'postal_code': '73013', 'state': 'Oklahoma', 'coordinate': {'lon': -97.534539, 'lat': 35.632105}, 'city': 'Edmond', 'state_code': 'OK', 'line': '15842 Farm Cove Rd'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15842%20Farm%20Cove%20Rd%2C%20Edmond%2C%20OK%2073013&size=640x480&source=outdoor&signature=_hu8eQVVccMxKESF3kuJI4Rgrbo=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Edmond,2008.0,0.0,1299000.0,4.0,1.0,28288.0,4398.0,5.0,other,0.0,4.0,1.0,4.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,8051.0,5349.0,4987.0,6187.0,78979.0,Oklahoma,32.5,45191.0,44899.0,90090.0,5006.0,5585.0,2.68
11-04-2023,,"{'address': {'postal_code': '73110', 'state': 'Oklahoma', 'coordinate': {'lon': -97.381228, 'lat': 35.472742}, 'city': 'Midwest City', 'state_code': 'OK', 'line': '1101 Hickory Ln'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1101%20Hickory%20Ln%2C%20Midwest%20City%2C%20OK%2073110&size=640x480&source=outdoor&signature=48LcfnfyMfCWg30J_ClqEuWpM54=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Midwest City,1956.0,0.0,106000.0,1.0,0.0,7841.0,858.0,1.0,other,0.0,1.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,,,,,,,,,,,,
08-18-2023,1900.0,"{'address': {'postal_code': '73162', 'state': 'Oklahoma', 'coordinate': {'lon': -97.650445, 'lat': 35.570237}, 'city': 'Oklahoma City', 'state_code': 'OK', 'line': '7704 Wegner Way'}, 'street_view_url': 'https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7704%20Wegner%20Way%2C%20Oklahoma%20City%2C%20OK%2073162&size=640x480&source=outdoor&signature=brf7OtWWWbPMgbHwyTfTN_ZdGfs=', 'county': {'fips_code': '40109', 'name': 'Oklahoma'}}",False,OK,Oklahoma City,1976.0,0.0,238000.0,2.0,1.0,9727.0,1921.0,3.0,other,0.0,2.0,2.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,41696.0,33759.0,111673.0,117362.0,462306.0,Oklahoma,34.1,309227.0,322036.0,631263.0,41843.0,80165.0,2.58
