list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division
08-11-2023,,South Carolina,Columbia,29203,,0.0,220000.0,1.0,0.0,213444.0,,1.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
11-08-2023,,South Carolina,Columbia,29210,1992.0,0.0,331000.0,0.0,1.0,16117.0,2244.0,,other,2.0,2.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
06-22-2023,,South Carolina,Columbia,29203,,0.0,53591.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
10-06-2023,,South Carolina,Columbia,29203,1969.0,0.0,86500.0,1.0,0.0,9583.0,1053.0,1.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Elgin,29045,2021.0,0.0,227500.0,2.0,0.0,5227.0,1342.0,2.0,other,1.0,0.0,2.0,single_family,basic_opt_in,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
08-01-2023,5000.0,South Carolina,Columbia,29229,1994.0,0.0,227000.0,2.0,0.0,9583.0,1612.0,2.0,other,2.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
10-13-2023,,South Carolina,Columbia,29172,2001.0,0.0,270000.0,2.0,0.0,29185.0,1670.0,2.0,other,2.0,0.0,4.0,single_family,basic_opt_in,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29204,,0.0,57054.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Elgin,29045,2021.0,0.0,305000.0,2.0,1.0,8276.0,1748.0,3.0,other,0.0,0.0,3.0,single_family,basic_opt_in,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29210,,0.0,51860.0,0.0,0.0,,,0.0,townhouse,0.0,0.0,0.0,townhomes,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29204,1954.0,0.0,380000.0,3.0,0.0,10498.0,2150.0,3.0,other,2.0,2.0,4.0,single_family,advantage_brand,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29223,2000.0,0.0,180000.0,2.0,0.0,7405.0,1066.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29212,2006.0,0.0,345000.0,2.0,0.0,9583.0,2233.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29201,,0.0,53325.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29209,,0.0,58075.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29203,,0.0,64975.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29209,1959.0,0.0,305000.0,2.0,0.0,,2023.0,2.0,other,0.0,0.0,3.0,single_family,essentials,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
06-15-2023,,South Carolina,Columbia,29229,2006.0,0.0,335000.0,3.0,0.0,19166.0,3098.0,3.0,other,2.0,0.0,6.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
12-13-2023,,South Carolina,Columbia,29212,1999.0,0.0,450000.0,3.0,1.0,31363.0,2638.0,4.0,other,2.0,0.0,4.0,single_family,essentials,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Elgin,29045,2020.0,0.0,263626.0,2.0,0.0,7405.0,1878.0,2.0,other,2.0,0.0,3.0,single_family,basic_opt_in,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,,,,,,,,,,,,,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29229,1991.0,0.0,185000.0,2.0,1.0,10890.0,1444.0,3.0,other,0.0,2.0,4.0,single_family,basic_opt_in,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29205,1993.0,0.0,240000.0,2.0,1.0,10019.0,1369.0,3.0,other,0.0,0.0,3.0,single_family,basic_opt_in,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
06-21-2023,,South Carolina,Columbia,29205,1960.0,0.0,255000.0,2.0,0.0,,1050.0,2.0,other,0.0,0.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29205,1930.0,0.0,165000.0,1.0,0.0,,556.0,1.0,townhouse,0.0,0.0,1.0,condo_townhome_rowhome_coop,advantage_brand,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
,,South Carolina,Columbia,29209,1961.0,0.0,265000.0,2.0,0.0,23522.0,1584.0,2.0,other,0.0,0.0,3.0,single_family,basic_opt_in,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1420.0,3501.0,56398.0,7545.0,73232.0,28.0,67686.0,65707.0,133393.0,5708.0,6074.0,2.32,96.5,100.1,89.4,105.3,Low,Average,Average,Low,South,South Atlantic
10-14-2023,10000.0,Tennessee,Hermitage,37076,2006.0,0.0,520000.0,2.0,0.0,12197.0,2731.0,2.0,other,2.0,0.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
11-01-2023,,Tennessee,Old Hickory,37138,2021.0,0.0,294000.0,2.0,1.0,871.0,1280.0,3.0,other,0.0,0.0,2.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
09-21-2023,2600.0,Tennessee,Nashville,37217,1967.0,0.0,360000.0,2.0,0.0,12480.0,2034.0,2.0,other,0.0,2.0,4.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,20900.0,Tennessee,Antioch,37013,2003.0,0.0,400000.0,2.0,0.0,9583.0,2066.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37208,,0.0,710000.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37209,1961.0,0.0,1035800.0,1.0,0.0,,1350.0,1.0,other,0.0,1.0,3.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
12-11-2023,,Tennessee,Nashville,37206,1964.0,0.0,1075000.0,0.0,4.0,82764.0,5016.0,4.0,other,0.0,2.0,0.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37203,,0.0,534900.0,0.0,0.0,,,0.0,other,0.0,0.0,0.0,condo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Antioch,37013,1990.0,0.0,1041750.0,4.0,0.0,284011.0,4012.0,4.0,other,0.0,2.0,4.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37215,1986.0,0.0,430000.0,2.0,0.0,1463.0,1343.0,2.0,other,0.0,1.0,2.0,condo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37206,1946.0,0.0,500000.0,1.0,0.0,9583.0,744.0,1.0,other,0.0,1.0,2.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Pegram,37143,1983.0,0.0,475000.0,2.0,0.0,130680.0,1633.0,2.0,other,0.0,1.0,3.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
,,Tennessee,Nashville,37205,1950.0,0.0,1550000.0,2.0,0.0,16988.0,2499.0,2.0,other,0.0,1.0,3.0,single_family,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474.0,27355.0,188844.0,67526.0,432447.0,34.1,314231.0,340365.0,654596.0,27942.0,88193.0,2.39,90.4,97.8,82.9,93.2,Low,Low,Low,Low,South,East South Central
