list_date,price_reduced_amount,state,city,postal_code,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,brand_name,basement,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,city_view,clubhouse,community_clubhouse,community_golf,community_gym,community_outdoor_space,community_park,community_security_features,community_spa_or_hot_tub,community_swimming_pool,community_tennis_court,corner_lot,cul_de_sac,den_or_office,dining_room,disability_features,dishwasher,elevator,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,fixer_upper,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,gourmet_kitchen,granite_kitchen,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,hoa,investment_opportunity,lake,large_kitchen,laundry_room,library,maintenance,master_bedroom,master_suite,medicalcare,modern_kitchen,mountain_view,new_roof,no_hoa,open_floor_plan,open_kitchen,park,pets_allowed,playground,private_backyard,ranch,recreation_facilities,rental_property,river_view,rv_or_boat_parking,security,senior_community,shopping,single_story,solar_system,spa_or_hot_tub,swimming_pool,tennis,trails,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,washer_dryer,water_view,waterfront,agent,mls,has_primary_photo,american_indian_and_alaska_native,asian,black_or_african-american,hispanic_or_latino,white,median_age,male_population,female_population,total_population,number_of_veterans,foreign-born,average_household_size,costoflivingindex2023,costoflivingindexgrocerycostsindex,costoflivingindexhousingcostsindex,costoflivingindexutilitycostsindex,cost_of_living_overall,cost_of_living_grocery,cost_of_living_utility,cost_of_living_housing,Region,Division,Mean,Median,Stdev
12-28-2023,,Michigan,Lansing,48915,1910.0,0.0,26000.0,1.0,0.0,2178.0,1000.0,1.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,34684.0,33247.0,23658.0
11-28-2023,,Michigan,Lansing,48911,1984.0,0.0,163000.0,2.0,0.0,9540.0,,2.0,other,0.0,1.0,4.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,38780.5,95635.0,28921.25
11-29-2023,10000.0,Michigan,Lansing,48910,1979.0,0.0,140000.0,1.0,0.0,13939.0,1028.0,1.0,other,0.0,1.0,3.0,single_family,advantage_pro,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-10-2023,,Michigan,Lansing,48906,1973.0,0.0,300000.0,1.0,1.0,45738.0,1954.0,2.0,other,0.0,1.0,3.0,single_family,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-16-2023,,Michigan,Lansing,48906,1944.0,0.0,110000.0,1.0,0.0,7841.0,832.0,1.0,other,0.0,1.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-27-2023,,Michigan,Lansing,48910,1949.0,0.0,175100.0,1.0,2.0,7492.0,1015.0,3.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
12-29-2023,,Michigan,Lansing,48917,1991.0,0.0,9900.0,1.0,0.0,,,1.0,other,0.0,0.0,2.0,mobile,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,68315.0,48397.0,63700.0
11-22-2023,,Michigan,Lansing,48917,1957.0,0.0,204000.0,2.0,0.0,12197.0,960.0,2.0,other,0.0,1.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,68315.0,48397.0,63700.0
09-29-2023,10100.0,Michigan,Lansing,48911,1994.0,0.0,310000.0,2.0,1.0,19166.0,2630.0,3.0,other,0.0,2.0,4.0,single_family,essentials,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,38780.5,95635.0,28921.25
08-18-2023,37550.0,Michigan,Lansing,48906,2003.0,0.0,162450.0,1.0,0.0,39640.0,1008.0,1.0,other,0.0,1.0,3.0,single_family,essentials,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-09-2023,,Michigan,Lansing,48906,1977.0,0.0,315000.0,3.0,0.0,18731.0,3204.0,3.0,other,0.0,2.0,4.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
12-05-2023,,Michigan,Lansing,48912,1922.0,0.0,130000.0,1.0,1.0,4792.0,1354.0,2.0,other,0.0,2.0,3.0,single_family,advantage_brand,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,33420.5,29942.5,20712.0
10-03-2023,4900.0,Michigan,Lansing,48911,1979.0,0.0,197000.0,2.0,0.0,8276.0,1921.0,2.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,38780.5,95635.0,28921.25
09-07-2023,,Michigan,Lansing,48910,1949.0,0.0,89900.0,1.0,0.0,4879.0,624.0,1.0,other,0.0,1.0,2.0,single_family,advantage_brand,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-30-2023,,Michigan,Lansing,48911,1942.0,0.0,159900.0,3.0,0.0,15246.0,,3.0,other,0.0,1.0,5.0,single_family,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,38780.5,95635.0,28921.25
12-19-2023,,Michigan,Lansing,48910,1981.0,0.0,148800.0,2.0,0.0,4792.0,1644.0,2.0,other,0.0,2.0,3.0,single_family,advantage_brand,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-29-2023,,Michigan,Lansing,48912,1925.0,0.0,75000.0,1.0,0.0,6534.0,774.0,1.0,other,0.0,1.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,33420.5,29942.5,20712.0
12-08-2023,,Michigan,Lansing,48910,1940.0,0.0,62500.0,1.0,0.0,4792.0,812.0,1.0,other,0.0,1.0,2.0,single_family,essentials,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
10-06-2023,5000.0,Michigan,Lansing,48910,1972.0,0.0,69000.0,1.0,1.0,4617.0,1442.0,2.0,other,0.0,2.0,4.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-03-2023,,Michigan,Lansing,48910,1924.0,0.0,79900.0,1.0,0.0,5053.0,660.0,1.0,other,0.0,1.0,1.0,single_family,advantage_brand,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-10-2023,,Michigan,Lansing,48906,1954.0,0.0,125000.0,2.0,0.0,13504.0,1465.0,2.0,other,0.0,1.0,3.0,single_family,essentials,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
12-15-2023,,Michigan,Lansing,48906,1953.0,0.0,106900.0,1.0,0.0,30492.0,1884.0,1.0,other,0.0,1.0,2.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-03-2023,4000.0,Michigan,Lansing,48906,2004.0,0.0,330000.0,3.0,0.0,17424.0,2414.0,3.0,other,0.0,1.0,5.0,single_family,advantage_brand,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-30-2023,,Michigan,Lansing,48917,1998.0,0.0,480000.0,4.0,1.0,17860.0,4948.0,5.0,other,0.0,2.0,5.0,single_family,advantage_brand,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,68315.0,48397.0,63700.0
10-16-2023,,Michigan,Lansing,48911,1967.0,0.0,185000.0,1.0,1.0,8538.0,2375.0,2.0,other,0.0,1.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,38780.5,95635.0,28921.25
11-27-2023,,Michigan,Lansing,48910,1942.0,0.0,135000.0,1.0,0.0,4922.0,1076.0,1.0,other,0.0,1.0,2.0,single_family,advantage_brand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
11-07-2023,5000.0,Michigan,Lansing,48912,1923.0,0.0,138000.0,2.0,0.0,4617.0,1815.0,2.0,other,0.0,2.0,3.0,single_family,advantage_brand,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,33420.5,29942.5,20712.0
11-14-2023,,Michigan,Lansing,48910,1947.0,0.0,100000.0,2.0,0.0,10454.0,1203.0,2.0,other,0.0,2.0,3.0,single_family,essentials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
12-20-2023,,Michigan,Lansing,48910,1956.0,0.0,75000.0,1.0,0.0,9148.0,1362.0,1.0,other,0.0,1.0,3.0,single_family,essentials,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,45903.166666666664,38094.166666666664,33079.166666666664
12-01-2023,,Michigan,Lansing,48906,2021.0,0.0,89900.0,2.0,0.0,,,2.0,other,0.0,0.0,2.0,mobile,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
10-09-2023,10000.0,Michigan,Lansing,48906,1952.0,0.0,145000.0,1.0,0.0,7405.0,1333.0,1.0,other,0.0,2.0,3.0,single_family,essentials,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-22-2023,,Michigan,Lansing,48906,1952.0,0.0,245000.0,2.0,0.0,12632.0,2250.0,2.0,other,0.0,1.0,3.0,single_family,essentials,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
08-10-2023,10000.0,Michigan,Lansing,48906,1995.0,0.0,49900.0,2.0,0.0,,,2.0,other,0.0,0.0,3.0,mobile,basic_opt_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-22-2023,,Michigan,Lansing,48906,1960.0,0.0,225000.0,2.0,0.0,9017.0,1826.0,2.0,other,0.0,2.0,3.0,single_family,advantage_brand,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,36132.0,23922.0,41806.5
11-07-2023,,Michigan,Lansing,48917,1969.0,0.0,237050.0,2.0,1.0,13504.0,2046.0,3.0,other,0.0,2.0,4.0,single_family,basic_opt_in,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,5254.0,4168.0,34196.0,14245.0,75688.0,31.4,54333.0,59777.0,114110.0,5327.0,8371.0,2.39,92.7,97.4,80.9,99.6,Low,Low,Low,Low,Midwest,East North Central,68315.0,48397.0,63700.0
